N,D,age,sex,year,n,mx,ax,qx,px,lx,dx,Lx,Tx,ex,lost,total,edagger,decile,age_2,check_death,check_pop
11388,8,28,2,2001,1,.00070249,.5,.00070225,.99929775,98737.247,69.33795,98702.578,4995986.8,50.598806,3474.9692,957841.11,9.5784111,8,,,
12546,5,29,2,2001,1,.00039853,.5,.00039845,.99960155,98667.909,39.31462,98648.252,4897284.2,49.634013,1932.0703,957841.11,9.5784111,8,,,
12234,5,30,2,2001,1,.0004087,.5,.00040861,.99959139,98628.594,40.30098,98608.444,4798636,48.653598,1941.034,957841.11,9.5784111,8,,,
12369,5,31,2,2001,1,.00040424,.5,.00040415,.99959585,98588.293,39.84492,98568.371,4700027.5,47.673282,1879.9959,957841.11,9.5784111,8,,,
12423,12,32,2,2001,1,.00096595,.5,.00096548,.99903452,98548.449,95.14694,98500.875,4601459.2,46.692355,4397.1851,957841.11,9.5784111,8,,,
12798,11,33,2,2001,1,.00085951,.5,.00085914,.99914086,98453.302,84.58517,98411.009,4502958.3,45.736996,3828.0243,957841.11,9.5784111,8,,,
12720,11,34,2,2001,1,.00086478,.5,.00086441,.99913559,98368.716,85.03052,98326.201,4404547.3,44.775895,3766.4308,957841.11,9.5784111,8,,,
12483,10,35,2,2001,1,.00080109,.5,.00080077,.99919923,98283.686,78.7025,98244.335,4306221.1,43.8142,3410.3018,957841.11,9.5784111,8,,,
12528,9,36,2,2001,1,.00071839,.5,.00071813,.99928187,98204.983,70.52422,98169.721,4207976.8,42.848913,2987.6973,957841.11,9.5784111,8,,,
12228,11,37,2,2001,1,.00089957,.5,.00089917,.99910083,98134.459,88.23959,98090.339,4109807,41.879347,3652.9398,957841.11,9.5784111,8,,,
12228,15,38,2,2001,1,.00122669,.5,.00122594,.99877406,98046.22,120.1989,97986.12,4011716.7,40.916587,4861.0098,957841.11,9.5784111,8,,,
11802,18,39,2,2001,1,.00152517,.5,.001524,.998476,97926.021,149.2395,97851.401,3913730.6,39.966196,5894.4123,957841.11,9.5784111,8,,,
11727,18,40,2,2001,1,.00153492,.5,.00153374,.99846626,97776.781,149.9644,97701.799,3815879.2,39.026435,5782.0306,957841.11,9.5784111,8,,,
11220,15,41,2,2001,1,.0013369,.5,.00133601,.99866399,97626.817,130.4299,97561.602,3718177.4,38.085615,4905.5689,957841.11,9.5784111,8,,,
11169,18,42,2,2001,1,.0016116,.5,.00161031,.99838969,97496.387,156.999,97417.887,3620615.8,37.135897,5756.438,957841.11,9.5784111,8,,,
11028,29,43,2,2001,1,.00262967,.5,.00262622,.99737378,97339.388,255.6343,97211.571,3523197.9,36.194987,9136.8779,957841.11,9.5784111,8,,,
10542,30,44,2,2001,1,.00284576,.5,.00284172,.99715828,97083.753,275.8845,96945.811,3425986.3,35.288977,9611.415,957841.11,9.5784111,8,,,
9921,24,45,2,2001,1,.00241911,.5,.00241619,.99758381,96807.869,233.9061,96690.916,3329040.5,34.388119,7936.2354,957841.11,9.5784111,8,,,
9690,34,46,2,2001,1,.00350877,.5,.00350263,.99649737,96573.963,338.2626,96404.832,3232349.6,33.470197,11172.184,957841.11,9.5784111,8,,,
9432,27,47,2,2001,1,.0028626,.5,.0028585,.9971415,96235.7,275.0901,96098.155,3135944.8,32.586085,8839.2176,957841.11,9.5784111,8,,,
9603,29,48,2,2001,1,.00301989,.5,.00301534,.99698466,95960.61,289.3535,95815.933,3039846.6,31.678067,9035.1267,957841.11,9.5784111,8,,,
9084,35,49,2,2001,1,.00385293,.5,.00384552,.99615448,95671.257,367.9057,95487.304,2944030.7,30.772363,11158.873,957841.11,9.5784111,8,,,
9672,43,50,2,2001,1,.00444582,.5,.00443596,.99556404,95303.351,422.7621,95091.97,2848543.4,29.889226,12452.33,957841.11,9.5784111,8,,,
9393,38,51,2,2001,1,.00404557,.5,.0040374,.9959626,94880.589,383.0708,94689.053,2753451.4,29.020176,10947.391,957841.11,9.5784111,8,,,
9729,46,52,2,2001,1,.00472813,.5,.00471698,.99528302,94497.518,445.743,94274.647,2658762.3,28.13579,12347.651,957841.11,9.5784111,8,,,
10482,37,53,2,2001,1,.00352986,.5,.00352364,.99647636,94051.775,331.4048,93886.073,2564487.7,27.266766,8886.3171,957841.11,9.5784111,8,,,
10986,47,54,2,2001,1,.00427817,.5,.00426904,.99573096,93720.37,400.096,93520.322,2470601.6,26.361416,10369.231,957841.11,9.5784111,8,,,
8370,65,55,2,2001,1,.00776583,.5,.00773579,.99226421,93320.274,721.9063,92959.321,2377081.3,25.472292,18097.928,957841.11,9.5784111,8,,,
8427,51,56,2,2001,1,.00605198,.5,.00603372,.99396628,92598.368,558.7124,92319.012,2284122,24.666979,13543.373,957841.11,9.5784111,8,,,
8535,57,57,2,2001,1,.00667838,.5,.00665616,.99334384,92039.656,612.6304,91733.34,2191803,23.813681,14330.521,957841.11,9.5784111,8,,,
8694,69,58,2,2001,1,.00793651,.5,.00790514,.99209486,91427.025,722.7433,91065.654,2100069.6,22.9699,16304.67,957841.11,9.5784111,8,,,
8463,74,59,2,2001,1,.00874394,.5,.00870588,.99129412,90704.282,789.6608,90309.451,2009004,22.148943,17170.391,957841.11,9.5784111,8,,,
8022,82,60,2,2001,1,.01022189,.5,.01016991,.98983009,89914.621,914.4238,89457.409,1918694.5,21.339071,19153.635,957841.11,9.5784111,8,,,
8448,96,61,2,2001,1,.01136364,.5,.01129944,.98870056,89000.197,1005.652,88497.371,1829237.1,20.55318,20281.757,957841.11,9.5784111,8,,,
8382,93,62,2,2001,1,.0110952,.5,.01103399,.98896601,87994.545,970.9311,87509.08,1740739.7,19.78236,18826.283,957841.11,9.5784111,8,,,
8154,87,63,2,2001,1,.01066961,.5,.01061299,.98938701,87023.614,923.5809,86561.824,1653230.7,18.997495,17175.561,957841.11,9.5784111,8,,,
7947,84,64,2,2001,1,.01057003,.5,.01051446,.98948554,86100.033,905.2951,85647.386,1566668.8,18.195914,16105.141,957841.11,9.5784111,8,,,
8058,148,65,2,2001,1,.01836684,.5,.0181997,.9818003,85194.738,1550.519,84419.479,1481021.5,17.383955,26421.533,957841.11,9.5784111,8,,,
7971,124,66,2,2001,1,.01555639,.5,.01543633,.98456367,83644.219,1291.159,82998.639,1396602,16.696934,21076.763,957841.11,9.5784111,8,,,
7521,151,67,2,2001,1,.02007712,.5,.01987758,.98012242,82353.06,1636.979,81534.57,1313603.3,15.950875,25549.237,957841.11,9.5784111,8,,,
7713,131,68,2,2001,1,.01698431,.5,.01684129,.98315871,80716.081,1359.363,80036.399,1232068.8,15.264229,20241.846,957841.11,9.5784111,8,,,
7665,177,69,2,2001,1,.02309198,.5,.0228284,.9771716,79356.717,1811.587,78450.924,1152032.4,14.517137,25689.878,957841.11,9.5784111,8,,,
8055,188,70,2,2001,1,.02333954,.5,.02307032,.97692968,77545.131,1788.991,76650.635,1073581.4,13.844602,24155.253,957841.11,9.5784111,8,,,
7272,226,71,2,2001,1,.03107811,.5,.03060257,.96939743,75756.14,2318.333,74596.974,996930.81,13.159736,29812.743,957841.11,9.5784111,8,,,
6897,206,72,2,2001,1,.02986806,.5,.02942857,.97057143,73437.807,2161.17,72357.222,922333.83,12.559387,26457.498,957841.11,9.5784111,8,,,
6426,226,73,2,2001,1,.03516962,.5,.03456186,.96543814,71276.637,2463.453,70044.911,849976.61,11.925038,28648.83,957841.11,9.5784111,8,,,
6633,253,74,2,2001,1,.03814262,.5,.0374288,.9625712,68813.184,2575.595,67525.387,779931.7,11.334045,28446.628,957841.11,9.5784111,8,,,
6813,274,75,2,2001,1,.04021723,.5,.03942446,.96057554,66237.589,2611.381,64931.898,712406.31,10.755318,27330.114,957841.11,9.5784111,8,,,
6099,305,76,2,2001,1,.0500082,.5,.04878829,.95121171,63626.208,3104.214,62074.101,647474.42,10.176222,30807.373,957841.11,9.5784111,8,,,
6018,313,77,2,2001,1,.05201063,.5,.05069236,.94930764,60521.994,3068.003,58987.992,585400.31,9.672522,28892.688,957841.11,9.5784111,8,,,
5490,294,78,2,2001,1,.05355191,.5,.0521554,.9478446,57453.991,2996.536,55955.723,526412.32,9.1623282,26671.122,957841.11,9.5784111,8,,,
5646,340,79,2,2001,1,.06021962,.5,.05845942,.94154058,54457.455,3183.551,52865.679,470456.6,8.6389751,26715.235,957841.11,9.5784111,8,,,
5475,377,80,2,2001,1,.06885845,.5,.06656661,.93343339,51273.904,3413.13,49567.339,417590.92,8.1443169,27021.371,957841.11,9.5784111,8,,,
5556,344,81,2,2001,1,.06191505,.5,.06005587,.93994413,47860.774,2874.32,46423.614,368023.58,7.6894616,21324.984,957841.11,9.5784111,8,,,
3573,335,82,2,2001,1,.09375875,.5,.08956022,.91043978,44986.453,4028.997,42971.955,321599.97,7.148818,28105.64,957841.11,9.5784111,8,,,
3195,298,83,2,2001,1,.09327074,.5,.08911483,.91088517,40957.457,3649.917,39132.498,278628.01,6.8028641,24130.254,957841.11,9.5784111,8,,,
2892,314,84,2,2001,1,.10857538,.5,.10298459,.89701541,37307.54,3842.102,35386.489,239495.51,6.4194936,24048.852,957841.11,9.5784111,8,,,
18279,2997,85,2,2001,,.16395864,6.0990991,1,0,33465.438,33465.44,204109.03,204109.03,6.0990991,,957841.11,9.5784111,8,,,
7752,39,0,2,2001,1,.00503096,.1,.00500828,.99499172,100000,500.8283,99549.255,7734311.5,77.343115,38582.569,1005008.3,10.050083,9,,,
7950,4,1,2,2001,1,.00050314,.5,.00050302,.99949698,99499.172,50.04988,99474.147,7634762.2,76.731917,3816.3588,1005008.3,10.050083,9,,,
7899,3,2,2,2001,1,.00037979,.5,.00037972,.99962028,99449.122,37.7631,99430.24,7535288.1,75.770283,2842.9791,1005008.3,10.050083,9,,,
8334,3,3,2,2001,1,.00035997,.5,.00035991,.99964009,99411.359,35.77879,99393.469,7435857.8,74.798875,2658.8021,1005008.3,10.050083,9,,,
8352,2,4,2,2001,1,.00023946,.5,.00023943,.99976057,99375.58,23.79399,99363.683,7336464.4,73.825626,1744.9178,1005008.3,10.050083,9,,,
8418,2,5,2,2001,1,.00023759,.5,.00023756,.99976244,99351.786,23.6018,99339.985,7237100.7,72.843187,1707.6325,1005008.3,10.050083,9,,,
8550,0,6,2,2001,1,0,.5,0,1,99328.184,0,99328.184,7137760.7,71.860376,0,1005008.3,10.050083,9,,,
8895,0,7,2,2001,1,0,.5,0,1,99328.184,0,99328.184,7038432.5,70.860376,0,1005008.3,10.050083,9,,,
9315,1,8,2,2001,1,.00010735,.5,.00010735,.99989265,99328.184,10.66268,99322.853,6939104.3,69.860376,739.60711,1005008.3,10.050083,9,,,
9609,2,9,2,2001,1,.00020814,.5,.00020812,.99979188,99317.521,20.66962,99307.187,6839781.5,68.867823,1413.2839,1005008.3,10.050083,9,,,
9558,3,10,2,2001,1,.00031387,.5,.00031382,.99968618,99296.852,31.16173,99281.271,6740474.3,67.882054,2100.0709,1005008.3,10.050083,9,,,
9294,1,11,2,2001,1,.0001076,.5,.00010759,.99989241,99265.69,10.68005,99260.35,6641193,66.903207,709.22747,1005008.3,10.050083,9,,,
9138,1,12,2,2001,1,.00010943,.5,.00010943,.99989057,99255.01,10.86119,99249.579,6541932.7,65.910352,710.47331,1005008.3,10.050083,9,,,
9660,3,13,2,2001,1,.00031056,.5,.00031051,.99968949,99244.149,30.81638,99228.741,6442683.1,64.917511,1985.4228,1005008.3,10.050083,9,,,
9861,0,14,2,2001,1,0,.5,0,1,99213.333,0,99213.333,6343454.3,63.937519,0,1005008.3,10.050083,9,,,
10041,3,15,2,2001,1,.00029878,.5,.00029873,.99970127,99213.333,29.63804,99198.513,6244241,62.937519,1850.8021,1005008.3,10.050083,9,,,
9795,4,16,2,2001,1,.00040837,.5,.00040829,.99959171,99183.694,40.49554,99163.447,6145042.5,61.956177,2489.2091,1005008.3,10.050083,9,,,
9213,5,17,2,2001,1,.00054271,.5,.00054256,.99945744,99143.199,53.79155,99116.303,6045879.1,60.981279,3254.2645,1005008.3,10.050083,9,,,
10065,9,18,2,2001,1,.00089419,.5,.00089379,.99910621,99089.407,88.56494,99045.125,5946762.8,60.014112,5273.2214,1005008.3,10.050083,9,,,
10836,3,19,2,2001,1,.00027685,.5,.00027682,.99972318,99000.842,27.40508,98987.14,5847717.6,59.067352,1605.265,1005008.3,10.050083,9,,,
11361,3,20,2,2001,1,.00026406,.5,.00026403,.99973597,98973.437,26.1316,98960.372,5748730.5,58.083569,1504.9496,1005008.3,10.050083,9,,,
10986,7,21,2,2001,1,.00063717,.5,.00063697,.99936303,98947.306,63.02663,98915.792,5649770.1,57.098777,3568.367,1005008.3,10.050083,9,,,
10278,7,22,2,2001,1,.00068107,.5,.00068083,.99931917,98884.279,67.32383,98850.617,5550854.3,56.134851,3746.8272,1005008.3,10.050083,9,,,
9627,3,23,2,2001,1,.00031162,.5,.00031158,.99968842,98816.955,30.78889,98801.561,5452003.7,55.172755,1683.576,1005008.3,10.050083,9,,,
9135,3,24,2,2001,1,.00032841,.5,.00032835,.99967165,98786.166,32.43676,98769.948,5353202.1,54.189795,1741.8092,1005008.3,10.050083,9,,,
9606,2,25,2,2001,1,.0002082,.5,.00020818,.99979182,98753.73,20.5587,98743.45,5254432.2,53.20743,1083.7092,1005008.3,10.050083,9,,,
9969,9,26,2,2001,1,.0009028,.5,.00090239,.99909761,98733.171,89.09595,98688.623,5155688.7,52.218405,4609.9817,1005008.3,10.050083,9,,,
9960,8,27,2,2001,1,.00080321,.5,.00080289,.99919711,98644.075,79.20038,98604.475,5057000.1,51.265118,4022.2319,1005008.3,10.050083,9,,,
10851,5,28,2,2001,1,.00046079,.5,.00046068,.99953932,98564.875,45.40695,98542.171,4958395.6,50.305909,2262.0557,1005008.3,10.050083,9,,,
11214,8,29,2,2001,1,.00071339,.5,.00071314,.99928686,98519.468,70.25813,98484.339,4859853.5,49.328865,3431.849,1005008.3,10.050083,9,,,
11526,7,30,2,2001,1,.00060732,.5,.00060714,.99939286,98449.21,59.77228,98419.323,4761369.1,48.363711,2861.7921,1005008.3,10.050083,9,,,
11742,9,31,2,2001,1,.00076648,.5,.00076619,.99923381,98389.437,75.38457,98351.745,4662949.8,47.392789,3536.3482,1005008.3,10.050083,9,,,
11826,10,32,2,2001,1,.00084559,.5,.00084524,.99915476,98314.053,83.09869,98272.503,4564598.1,46.428745,3818.2327,1005008.3,10.050083,9,,,
12309,14,33,2,2001,1,.00113738,.5,.00113673,.99886327,98230.954,111.6623,98175.123,4466325.6,45.467598,5024.0443,1005008.3,10.050083,9,,,
12057,13,34,2,2001,1,.00107821,.5,.00107763,.99892237,98119.292,105.7364,98066.423,4368150.4,44.518773,4656.896,1005008.3,10.050083,9,,,
12117,15,35,2,2001,1,.00123793,.5,.00123716,.99876284,98013.555,121.2589,97952.926,4270084,43.56626,5225.4008,1005008.3,10.050083,9,,,
12627,16,36,2,2001,1,.00126713,.5,.00126632,.99873368,97892.296,123.9633,97830.315,4172131.1,42.619606,5224.5969,1005008.3,10.050083,9,,,
12240,12,37,2,2001,1,.00098039,.5,.00097991,.99902009,97768.333,95.80434,97720.431,4074300.8,41.673011,3946.4878,1005008.3,10.050083,9,,,
12123,14,38,2,2001,1,.00115483,.5,.00115416,.99884584,97672.529,112.73,97616.164,3976580.3,40.713396,4535.8769,1005008.3,10.050083,9,,,
12024,19,39,2,2001,1,.00158017,.5,.00157893,.99842107,97559.799,154.0397,97482.779,3878964.2,39.759863,6052.3577,1005008.3,10.050083,9,,,
11781,22,40,2,2001,1,.00186741,.5,.00186567,.99813433,97405.759,181.7272,97314.895,3781481.4,38.821949,6970.6474,1005008.3,10.050083,9,,,
11007,25,41,2,2001,1,.00227128,.5,.00226871,.99773129,97224.032,220.5727,97113.745,3684166.5,37.893579,8257.3798,1005008.3,10.050083,9,,,
10809,27,42,2,2001,1,.00249792,.5,.0024948,.9975052,97003.459,242.0045,96882.457,3587052.8,36.978607,8839.0255,1005008.3,10.050083,9,,,
11037,26,43,2,2001,1,.00235571,.5,.00235294,.99764706,96761.455,227.674,96647.618,3490170.3,36.069841,8107.8783,1005008.3,10.050083,9,,,
10449,17,44,2,2001,1,.00162695,.5,.00162563,.99837437,96533.781,156.928,96455.317,3393522.7,35.153732,5442.5676,1005008.3,10.050083,9,,,
10095,27,45,2,2001,1,.00267459,.5,.00267102,.99732898,96376.853,257.4244,96248.14,3297067.4,34.210158,8689.4389,1005008.3,10.050083,9,,,
9459,31,46,2,2001,1,.0032773,.5,.00327194,.99672806,96119.428,314.497,95962.18,3200819.2,33.30044,10332.573,1005008.3,10.050083,9,,,
9438,29,47,2,2001,1,.00307268,.5,.00306797,.99693203,95804.931,293.9268,95657.968,3104857.1,32.408113,9393.0802,1005008.3,10.050083,9,,,
9366,29,48,2,2001,1,.00309631,.5,.00309152,.99690848,95511.004,295.2741,95363.367,3009199.1,31.506308,9169.5567,1005008.3,10.050083,9,,,
8946,30,49,2,2001,1,.00335345,.5,.00334784,.99665216,95215.73,318.7671,95056.347,2913835.7,30.602461,9611.7904,1005008.3,10.050083,9,,,
9357,39,50,2,2001,1,.004168,.5,.00415933,.99584067,94896.963,394.7082,94699.609,2818779.4,29.703578,11550.965,1005008.3,10.050083,9,,,
9420,43,51,2,2001,1,.00456476,.5,.00455436,.99544564,94502.255,430.3974,94287.056,2724079.8,28.825553,12219.133,1005008.3,10.050083,9,,,
9411,51,52,2,2001,1,.00541919,.5,.00540455,.99459545,94071.858,508.4157,93817.65,2629792.7,27.955148,13996.554,1005008.3,10.050083,9,,,
10407,52,53,2,2001,1,.00499664,.5,.00498418,.99501582,93563.442,466.3375,93330.273,2535975.1,27.104337,12437.673,1005008.3,10.050083,9,,,
10728,55,54,2,2001,1,.00512677,.5,.00511366,.99488634,93097.104,476.0672,92859.071,2442644.8,26.237602,12284.318,1005008.3,10.050083,9,,,
8505,56,55,2,2001,1,.00658436,.5,.00656276,.99343724,92621.037,607.8493,92317.113,2349785.7,25.369892,15167.079,1005008.3,10.050083,9,,,
8661,51,56,2,2001,1,.00588847,.5,.00587118,.99412882,92013.188,540.226,91743.075,2257468.6,24.534185,13022.231,1005008.3,10.050083,9,,,
8973,79,57,2,2001,1,.00880419,.5,.0087656,.9912344,91472.962,801.8157,91072.054,2165725.5,23.676128,18665.148,1005008.3,10.050083,9,,,
9048,69,58,2,2001,1,.00762599,.5,.00759703,.99240297,90671.146,688.8312,90326.731,2074653.5,22.881077,15475.793,1005008.3,10.050083,9,,,
8709,78,59,2,2001,1,.00895625,.5,.00891632,.99108368,89982.315,802.3115,89581.159,1984326.7,22.052408,17369.527,1005008.3,10.050083,9,,,
8100,99,60,2,2001,1,.01222222,.5,.01214798,.98785202,89180.004,1083.357,88638.325,1894745.6,21.246305,22613.857,1005008.3,10.050083,9,,,
8694,100,61,2,2001,1,.01150219,.5,.01143641,.98856359,88096.646,1007.51,87592.891,1806107.3,20.50143,20268.199,1005008.3,10.050083,9,,,
8802,111,62,2,2001,1,.01261077,.5,.01253175,.98746825,87089.137,1091.38,86543.447,1718514.4,19.732821,21123.499,1005008.3,10.050083,9,,,
8709,120,63,2,2001,1,.01377885,.5,.01368457,.98631543,85997.757,1176.842,85409.336,1631970.9,18.976901,21895.246,1005008.3,10.050083,9,,,
8772,133,64,2,2001,1,.01516188,.5,.0150478,.9849522,84820.915,1276.368,84182.731,1546561.6,18.233258,22807.069,1005008.3,10.050083,9,,,
8988,131,65,2,2001,1,.01457499,.5,.01446954,.98553046,83544.546,1208.851,82940.121,1462378.9,17.504181,20706.424,1005008.3,10.050083,9,,,
8901,151,66,2,2001,1,.01696439,.5,.0168217,.9831783,82335.695,1385.026,81643.182,1379438.7,16.753836,22704.578,1005008.3,10.050083,9,,,
8244,157,67,2,2001,1,.01904415,.5,.01886452,.98113548,80950.669,1527.096,80187.121,1297795.5,16.031931,23946.77,1005008.3,10.050083,9,,,
8316,190,68,2,2001,1,.02284752,.5,.02258947,.97741053,79423.573,1794.136,78526.505,1217608.4,15.330567,26915.533,1005008.3,10.050083,9,,,
8520,199,69,2,2001,1,.02335681,.5,.02308719,.97691281,77629.437,1792.245,76733.314,1139081.9,14.673325,25702.235,1005008.3,10.050083,9,,,
8358,210,70,2,2001,1,.02512563,.5,.0248139,.9751861,75837.191,1881.816,74896.283,1062348.6,14.00828,25743.511,1005008.3,10.050083,9,,,
7728,214,71,2,2001,1,.02769151,.5,.02731334,.97268666,73955.375,2019.968,72945.391,987452.33,13.352002,26325.126,1005008.3,10.050083,9,,,
7665,228,72,2,2001,1,.0297456,.5,.02930968,.97069032,71935.407,2108.404,70881.205,914506.94,12.71289,26138.456,1005008.3,10.050083,9,,,
7128,268,73,2,2001,1,.0375982,.5,.03690443,.96309557,69827.003,2576.926,68538.54,843625.73,12.081655,30416.877,1005008.3,10.050083,9,,,
7158,283,74,2,2001,1,.03953618,.5,.03876978,.96123022,67250.077,2607.271,65946.442,775087.19,11.525447,29326.042,1005008.3,10.050083,9,,,
7032,307,75,2,2001,1,.04365757,.5,.04272493,.95727507,64642.807,2761.86,63261.877,709140.75,10.970142,29562.372,1005008.3,10.050083,9,,,
6486,290,76,2,2001,1,.04471169,.5,.04373398,.95626602,61880.947,2706.3,60527.797,645878.87,10.437443,27508.68,1005008.3,10.050083,9,,,
6222,321,77,2,2001,1,.05159113,.5,.05029377,.94970623,59174.647,2976.116,57686.589,585351.07,9.8919233,28691.57,1005008.3,10.050083,9,,,
5973,303,78,2,2001,1,.05072828,.5,.04947343,.95052657,56198.531,2780.334,54808.364,527664.48,9.3892932,25358.398,1005008.3,10.050083,9,,,
6039,341,79,2,2001,1,.0564663,.5,.05491585,.94508415,53418.197,2933.506,51951.444,472856.12,8.851967,25212.369,1005008.3,10.050083,9,,,
5790,399,80,2,2001,1,.06891192,.5,.06661658,.93338342,50484.691,3363.117,48803.132,420904.68,8.3372735,27298.259,1005008.3,10.050083,9,,,
5682,383,81,2,2001,1,.06740584,.5,.06520814,.93479186,47121.574,3072.71,45585.219,372101.54,7.8966281,23520.401,1005008.3,10.050083,9,,,
3714,364,82,2,2001,1,.09800754,.5,.09342916,.90657084,44048.864,4115.448,41991.14,326516.32,7.4125936,29914.336,1005008.3,10.050083,9,,,
3177,324,83,2,2001,1,.101983,.5,.09703504,.90296496,39933.415,3874.941,37995.945,284525.19,7.12499,27050.804,1005008.3,10.050083,9,,,
3300,306,84,2,2001,1,.09272727,.5,.08861859,.91138141,36058.475,3195.451,34460.749,246529.24,6.8369292,21233.825,1005008.3,10.050083,9,,,
18714,2900,85,2,2001,,.1549642,6.4531034,1,0,32863.024,32863.02,212068.49,212068.49,6.4531034,,1005008.3,10.050083,9,,,
89676,384,0,1,2011,1,.00428208,.1,.00426564,.99573436,100000,426.5643,99616.092,7669557.8,76.695578,32572.298,1009870,10.0987,999,0,,
91104,25,1,1,2011,1,.00027441,.5,.00027437,.99972563,99573.436,27.32036,99559.776,7569941.8,76.023708,2063.6183,1009870,10.0987,999,1,,
89919,14,2,1,2011,1,.0001557,.5,.00015568,.99984432,99546.115,15.49769,99538.366,7470382,75.044435,1155.3568,1009870,10.0987,999,2,,
90087,12,3,1,2011,1,.0001332,.5,.0001332,.9998668,99530.618,13.25705,99523.989,7370843.6,74.056042,975.20112,1009870,10.0987,999,3,,
86886,10,4,1,2011,1,.00011509,.5,.00011509,.99988491,99517.361,11.45313,99511.634,7271319.6,73.065841,831.15354,1009870,10.0987,999,4,,
84942,11,5,1,2011,1,.0001295,.5,.00012949,.99987051,99505.907,12.88519,99499.465,7171808,72.074193,922.30707,1009870,10.0987,999,5,,
85092,13,6,1,2011,1,.00015278,.5,.00015276,.99984724,99493.022,15.19897,99485.423,7072308.5,71.083463,1072.8777,1009870,10.0987,999,6,,
82842,9,7,1,2011,1,.00010864,.5,.00010863,.99989137,99477.823,10.80674,99472.42,6972823.1,70.094247,752.12764,1009870,10.0987,999,7,,
79980,8,8,1,2011,1,.00010003,.5,.00010002,.99989998,99467.017,9.948691,99462.042,6873350.7,69.101808,682.53235,1009870,10.0987,999,8,,
81072,11,9,1,2011,1,.00013568,.5,.00013567,.99986433,99457.068,13.4936,99450.321,6773888.6,68.10867,912.34656,1009870,10.0987,999,9,,
84351,5,10,1,2011,1,.00005928,.5,.00005927,.99994073,99443.574,5.894454,99440.627,6674438.3,67.117844,392.68749,1009870,10.0987,999,10,,
87210,10,11,1,2011,1,.00011467,.5,.00011466,.99988534,99437.68,11.40144,99431.979,6574997.7,66.121793,748.226,1009870,10.0987,999,11,,
